Column1,Column2
P04637,O75147
P18031,Q03135
P18031,P49841
P18031,P62993
P18031,P19022
P18031,Q9H1D0
P18031,P00533
P18031,P08069
P18031,P35568
P18031,P06213
P18031,O60674
P18031,P07384
P18031,P08581
P01127,P98160
Q12913,O60716
Q12913,P35222
Q12913,P08581
Q12913,P00533
Q13596,P25116
Q13596,O14964
Q13596,O60749
Q13596,Q9UNH7
Q13596,P00533
Q13596,Q86XE0
Q13596,Q9Y5X3
O43639,P98172
O43639,Q16620
O43639,P52799
O43639,Q14185
O43639,P48059
O43639,Q13153
O43639,Q99704
O43639,Q8TF74
O43639,P00533
O43639,Q13418
O43639,Q7L0Q8
O43639,Q6ZUJ8
P16284,P35222
Q9Y490,P05106
Q9Y490,P49023
P05106,P06756
P05106,P08514
P05106,Q13352
P06756,O00622
P08514,P62993
P08514,P02458
P08514,Q9P0P0
Q13352,Q9Y5P4
Q13352,P10827
Q99967,Q92754
Q99967,Q92481
Q03135,P22307
Q03135,P35354
Q03135,P25098
Q03135,P51636
Q03135,Q12933
Q03135,O14939
Q03135,P17302
Q03135,P48995
Q03135,P00533
Q03135,Q14254
Q03135,P03372
Q03135,O75955
P07359,P14770
P07359,P04275
P07359,P00748
P07359,P63104
Q14242,P16109
P16109,Q15036
Q15036,Q14114
Q15036,P01130
P15151,Q15762
P09874,P18887
P09874,P09884
P09874,Q2M1K9
P09874,Q14191
P09874,Q7Z2E3
P09874,Q9UGN5
P09874,P38936
P09874,Q04206
P09874,Q9Y6F1
P09874,P49916
P09874,P19838
P09874,O75367
P09874,P13010
P09874,Q9Y6K9
P09874,P11387
P09874,P16104
P09874,Q8IW19
P09874,Q8N2W9
P09874,P11308
P09874,P12956
P18887,P27695
P18887,P49916
P18887,O15527
P18887,Q7Z2E3
P18887,P06746
P18887,Q96T60
P18887,Q96FI4
P18887,Q8IW19
P09884,Q14181
P09884,P24941
Q2M1K9,Q9UH73
Q14191,P27694
Q14191,P39748
Q14191,P78527
Q14191,Q15554
Q14191,Q96S55
Q14191,P43351
Q14191,P16104
Q14191,P13010
Q14191,P12956
Q14191,Q96EB6
Q7Z2E3,Q13426
P98161,Q13563
P98161,P05783
P49674,O14640
P49674,O15534
P49674,O15055
P49674,P56645
P49674,Q16526
P49674,O14641
P49674,O15169
P49674,Q16625
P49674,P23508
P49674,Q1W6H9
P49674,Q9H4H8
P49674,Q9Y343
P49674,Q9P2F5
P49674,P48730
P49674,Q9H4B6
P49674,Q6ZRV2
P49674,Q9UJF2
Q92845,O15066
Q92845,Q9UQE7
Q92845,Q9Y496
Q8IUQ4,P08247
Q8IUQ4,Q16633
Q8IUQ4,Q9GZU2
Q8IUQ4,Q99933
Q8IUQ4,Q14807
Q8IUQ4,O75553
Q8IUQ4,P49757
Q8IUQ4,Q9HB71
Q8IUQ4,O75525
Q8IUQ4,Q86TG7
Q8IUQ4,Q9Y6H5
Q8IUQ4,P43146
Q8IUQ4,P04406
Q8IUQ4,O60907
Q8IUQ4,P29692
Q8IUQ4,Q8IXK0
Q8IUQ4,Q9H2X6
Q8IUQ4,O94966
P55058,P02652
P55058,P02647
O43683,O43684
O43683,Q12834
O43683,O95229
O43683,O60566
Q15691,P54274
Q15691,Q14203
Q15691,Q7Z460
Q15691,Q99661
Q15691,O75122
Q15691,P30622
Q15691,Q96GD4
Q15691,Q03001
Q15691,Q5JR59
Q15691,P17612
Q15691,P22694
Q15691,Q96SN8
Q15691,Q15555
Q15691,Q86Y91
Q15691,Q9UPY8
Q15691,Q12815
Q15691,Q13561
Q9NR80,P63000
P51787,P15382
P51787,Q99996
P18433,P16389
P18433,P62993
P16389,Q14722
P16389,Q13303
P16389,Q14247
P50552,P35080
P50552,Q15942
P50552,P07737
P50552,P18206
P50552,Q9UGI8
P35080,Q9UI08
P35080,P60709
Q9UI08,O00213
P27797,P04114
P27797,P04150
P27797,P05067
P27797,O95166
P04114,P14625
P04114,P01130
P04114,P13667
P04114,P30988
O00401,P07737
O00401,P62993
O00401,O43516
O00401,Q15811
O00401,P60953
O00401,Q9UNF0
O00401,Q9BY11
O00401,Q8TF74
O00401,Q14247
O00401,O60504
O00401,Q9UQB8
O00401,Q15642
O00401,P00533
P07737,P60709
P35232,Q01094
P35232,Q13547
P35232,P51532
P35232,P28749
P35232,P07355
P35232,P04049
Q01094,Q14186
Q01094,P32780
Q01094,Q00577
Q01094,Q13309
Q01094,Q99608
Q01094,Q14188
Q01094,Q9Y4A5
Q01094,Q13616
Q01094,Q92547
Q01094,Q9NQX5
Q01094,P78396
Q01094,P20248
Q01094,Q13547
Q01094,Q06587
Q01094,P24941
Q01094,P28749
Q01094,Q96EB6
Q01094,Q8NEM0
Q13547,Q08999
Q13547,P17542
Q13547,P06454
Q13547,O43463
Q13547,Q15014
Q13547,Q03181
Q13547,Q9UK53
Q13547,Q02447
Q13547,Q01826
Q13547,O43593
Q13547,Q13363
Q13547,Q9Y6K1
Q13547,Q9UBC3
Q13547,Q16576
Q13547,Q09028
Q13547,Q13422
Q13547,Q9UER7
Q13547,O14901
Q13547,O75446
Q13547,Q13330
Q13547,Q9UBB5
Q13547,O95983
Q13547,O60921
Q13547,Q9UBP5
Q13547,Q92769
Q13547,Q9HCU9
Q13547,Q9UKV0
Q13547,Q9H3M7
Q13547,O75530
Q13547,Q9UJW3
Q13547,Q9NWT6
Q13547,Q96ST3
Q13547,Q96BD5
Q13547,Q92841
Q13547,Q8N108
Q13547,Q05516
Q13547,Q9H7L9
Q13547,Q96QT6
Q13547,P38398
Q13547,P29590
Q13547,P68400
Q13547,O75182
Q13547,Q96T58
Q13547,P40763
Q13547,P28749
Q13547,Q14839
Q13547,P26358
Q13547,Q99623
Q13547,P11388
Q13547,Q02880
Q13547,Q16665
Q13547,O60566
Q13547,Q06455
Q13547,P15172
Q13547,P19838
Q13547,Q04206
Q13547,Q00987
Q13547,Q9P0W2
Q13547,Q9UKL0
Q13547,P17844
Q13547,O94776
Q13547,Q9H0E3
Q13547,Q4LE39
Q13547,P25490
Q13547,Q8WXI9
Q13547,P10809
Q13547,P51531
Q13547,Q16254
Q13547,Q12873
Q13547,P41182
Q13547,P40337
Q13547,Q96T88
Q13547,P51608
Q13547,O96028
Q13547,Q9H160
Q13547,O75367
Q13547,Q9UBW7
Q13547,Q13127
Q13547,P01106
Q13547,Q9UKG1
Q13547,P62805
Q13547,Q66K89
Q13547,Q9C0K0
Q13547,Q15466
Q13547,Q86YP4
Q13547,Q9NP66
Q13547,Q9H147
Q13547,Q9P2K3
Q13547,Q96KQ7
Q13547,O95863
Q13547,Q96PN7
Q13547,Q9BTC8
Q13547,Q14687
Q13547,P03372
Q13547,Q8N5A5
Q13547,P68431
Q13547,Q96PU4
Q13547,Q04724
Q13547,O60315
Q13547,O14519
Q13547,Q9P2R6
Q13547,P04150
Q13547,O95365
Q13547,O60341
Q13547,P61964
Q13547,Q8IZ40
Q13547,Q14865
Q13547,Q6PH81
Q13547,Q96N64
P51532,Q15532
P51532,Q12824
P51532,P38398
P51532,Q92922
P51532,Q15831
P51532,O14497
P51532,P45973
P51532,O96019
P51532,O15360
P51532,Q86U86
P51532,Q8NFD5
P51532,P60709
P51532,P03372
P51532,P04150
P51532,Q969G3
P51532,P01106
P51532,Q96GM5
P51532,P24928
P51532,Q96ST3
P51532,Q92769
P51532,Q8TAQ2
P51532,P16104
P51532,Q92785
P39748,P27695
P39748,P24941
P39748,P54132
P39748,P09651
P35250,P10644
P35250,P40937
P35250,P35249
P35250,P35251
P35250,O75943
P35250,Q8WVB6
P49918,Q13309
P49918,P20248
P49918,P24941
P20585,P43246
P20585,P38398
P20585,P40692
Q13111,Q13112
Q13111,P45973
Q13111,P83916
Q13111,Q9Y294
Q13111,Q9NVP2
Q13111,P68431
Q13111,Q9UIS9
Q13111,Q09028
Q13111,P61956
Q9UK53,O75446
Q9UK53,Q71DI3
O60921,O60671
O60921,Q99638
O60921,O75943
Q9Y253,Q9UBZ9
Q9Y253,Q9UNA4
Q9Y253,Q9NS91
Q9UIF7,P27695
P22674,P15927
Q07864,Q9NR33
Q07864,P01106
Q07864,P56282
Q07864,Q9NRF9
P52701,P43246
P52701,P38398
P52701,P01106
P52701,P40692
P52701,P54278
P06746,P27695
P06746,Q96T60
Q92629,Q14315
Q14315,Q9NP98
Q14315,Q13326
Q14315,Q702N8
P14625,Q00597
P14625,P19784
P14625,Q13490
P14625,P00533
P14625,Q13438
Q15054,P28340
Q15054,P49005
Q15054,Q9UBZ9
Q8WVB6,P35249
Q8WVB6,P40938
Q8WVB6,P40937
Q8WVB6,Q9BVC3
P49005,P28340
P01236,P23284
P07288,P01023
P01130,P02649
P01130,O75553
P01130,Q5SW96
P01130,Q8NBP7
P01130,P30533
P33032,P01189
P01189,P32245
P01189,Q01726
P53350,P25788
P53350,P51587
P53350,P49720
P53350,P60900
P53350,O96017
P53350,Q9Y266
P53350,P25789
P53350,P30307
P53350,Q6PGQ7
P53350,Q8IY92
P53350,O60271
P53350,Q8TD16
P53350,Q2NKX8
P53350,P82094
P53350,Q92889
P53350,O60447
P53350,Q9NR09
P53350,Q92844
P53350,O75665
P53350,Q71F23
P53350,Q9UBC2
P25788,P25786
P25788,P60900
P25788,P38936
P25788,P02511
P25788,P25789
P25788,O14818
P25788,P18146
P25788,P25787
P25788,P28074
P25788,Q9UNM6
P25788,O00487
P25788,P28070
P25786,P25789
P25786,O14818
P25786,P25787
P25786,P49721
P25786,P28074
P25786,Q9UNM6
P25786,Q9Y4K3
P25786,Q15008
P25786,P01106
P25786,P28066
P25786,P60900
P25786,O00487
P25786,P28065
P60900,P25789
P60900,O14818
P60900,P25787
P60900,Q9UNM6
P60900,Q15008
P60900,P28074
P60900,P28070
P60900,P20618
P60900,P49721
P60900,P49720
P60900,P28072
P60900,P28066
P60900,Q99436
P60900,P28062
Q9UNN8,P04070
P19525,Q13217
P19525,Q15633
P19525,O75569
P19525,Q12906
P19525,P05198
P19525,P06748
P19525,Q7L2E3
Q13217,O43422
Q15633,Q96PK6
Q15633,Q9UPY3
Q15633,O75569
P28482,Q02750
P28482,P54829
P28482,P35236
P28482,P51812
P28482,P19419
P28482,P51452
P28482,Q16539
P28482,P28562
P28482,P36507
P28482,P42229
P28482,Q15418
P28482,Q15349
P28482,Q13115
P28482,Q15256
P28482,P46695
P28482,Q15121
P28482,O75676
P28482,Q9HBH9
P28482,P30086
P28482,Q15025
P28482,P50616
P28482,Q9BUB5
P28482,Q9BY84
P28482,P49815
P28482,Q16828
P28482,P40763
P28482,P32121
P28482,P03372
P28482,P10415
P28482,P02686
P28482,P37840
P28482,P04049
P28482,P01100
P28482,P01106
P28482,P49137
P28482,Q13233
Q02750,Q96S96
Q02750,Q9UPT6
Q02750,Q6VAB6
Q02750,Q8IVT5
Q02750,P04049
Q02750,Q13233
Q02750,P15056
Q96S96,P04049
Q9UPT6,Q07866
Q9UPT6,P45985
Q9UPT6,Q99683
Q9UPT6,P53779
Q9UPT6,O14733
Q9UPT6,Q13387
Q9UPT6,Q9H0B6
Q9UPT6,Q9UQF2
Q9UPT6,P04049
P29317,P20827
P48357,O14543
P42229,Q15303
P42229,Q92731
P42229,Q13287
P42229,P00533
P42229,P19235
P42229,P03372
P42229,P14784
P42229,O60674
Q13291,O60880
Q13291,O14796
Q13291,P06241
Q13291,Q92835
P02649,P10636
P02649,P98164
P02649,Q14114
P02649,P01023
P10636,Q00535
P10636,P23443
P10636,P06241
P10636,P37840
P10636,P49841
P10636,P68366
P10636,P63104
P10636,Q96L34
P10636,Q9NY61
P10636,Q14203
P10636,P31749
P10636,Q9UNE7
P10636,Q5S007
P10636,P00533
P12259,P07225
P07225,P00451
P00451,P04275
P00451,P00742
P00451,O14832
Q12860,P23467
P23467,P00533
P30874,Q9Y566
Q8WV28,P62993
Q8WV28,P11912
Q9NP98,P35609
Q9NP98,O15273
P98164,P10909
P98164,P11684
P98164,P06858
P98164,Q96QZ7
P98164,O75553
P98164,Q9UQF2
P98164,Q5SW96
P98164,O14713
P98164,P09455
P98164,Q13387
P98164,Q9P2M1
P98164,Q9H9E1
P98164,O14908
P98164,P02749
P98164,P30533
P98164,P08519
Q14114,P78509
Q14114,P30533
P49841,P17612
P49841,P41236
P49841,Q92837
P49841,Q9UKA4
P49841,Q96BR1
P49841,Q8N4C6
P49841,P35222
P49841,P31749
P49841,P53396
P49841,O75581
P49841,O00429
P49841,P01106
P49841,P49768
P49841,P15941
P49841,Q9P0R6
P49841,Q9Y3F4
P49841,P62136
P49841,P49815
P49841,O95863
P49841,P54252
P49841,O15169
O60716,P28827
O60716,Q86T24
O60716,P00533
O60716,P49768
O60716,P19022
O60716,P06241
P35236,Q16539
Q16539,P28562
Q16539,P52564
Q16539,P45985
Q16539,Q16644
Q16539,P46734
Q16539,Q15750
Q16539,Q13115
Q16539,O75676
Q16539,Q9HBH9
Q16539,O43464
Q16539,Q9BUB5
Q16539,Q9BY84
Q16539,Q9Y6W6
Q16539,P49137
Q16539,P30305
Q16539,Q16829
Q16539,Q07352
Q16539,P15336
Q16539,Q99956
Q16539,O43257
Q16539,P05787
Q16539,P30307
Q16539,P31749
Q16539,O75582
Q16539,Q15256
Q16539,Q15759
Q86UN6,P13861
P13861,Q92667
P13861,Q99996
P13861,Q12802
P13861,P24588
P13861,O75969
P13861,O43823
P13861,Q9UKA4
P13861,Q02952
P13861,Q13637
P13861,Q9Y2D5
P13861,O43164
P13861,P17612
P13861,P22694
Q92667,Q99417
Q92667,P10644
Q92667,P17612
Q99996,P31323
Q99996,P48730
P24588,P31323
P24588,P17252
P24588,Q08209
P24588,P17612
P24588,P22694
Q9UKA4,P31323
Q9UKA4,P62136
Q02952,P07550
Q02952,Q13642
P10644,P31321
P10644,P51817
P10644,Q5JQC9
P10644,P17612
P10644,O43572
P10644,P62993
P10644,P22694
P31321,P17612
P31323,P22694
P31323,P17612
P27695,P10599
P27695,Q16665
P27695,Q01105
P10599,Q99683
P10599,Q9H3M7
P10599,P04150
P10599,P19838
P10599,P00533
P26447,P00533
O75886,P52333
O75886,P40818
O75886,O95630
O75886,O14964
O75886,P00533
O75886,Q9Y3C5
O75886,Q13671
P82094,P16591
P16591,Q14247
O15520,P21802
P21802,P05230
P21802,P21781
P21802,P09038
P20827,P29320
P20963,P52333
P20963,Q13432
P20963,P06239
Q9UJU6,Q96JN8
Q9UJU6,O95714
Q16665,P40337
Q16665,O00327
Q16665,O14818
Q16665,Q9NWT6
Q16665,Q9HBZ2
Q16665,P27540
Q16665,Q9GZT9
Q16665,Q9H6Z9
Q16665,Q13330
Q16665,Q13438
Q16665,P07900
Q16665,Q00987
Q16665,Q92769
Q16665,Q15369
Q16665,Q13617
Q16665,P08238
Q16665,P56524
Q16665,P41227
Q16665,Q15370
P19419,P11831
P28562,Q13309
P28562,P61024
P36507,P04049
P36507,Q8IVT5
P36507,P15056
Q15418,Q92934
Q15418,O00418
Q15418,P49815
Q15418,P25963
Q15121,Q14790
Q15121,Q13158
Q01105,P06454
Q01105,Q15078
Q01105,Q15573
Q01105,P39687
Q01105,P38936
Q01105,P63000
Q01105,P12544
Q01105,P26583
P30086,P04049
Q15025,P21580
Q15025,Q96M61
Q15025,P19838
Q15025,Q9Y6K9
Q15025,P51959
P50616,Q15797
P50616,Q9UIV1
P50616,P11940
P50616,O75175
P50616,Q96LI5
P50616,A5YKK6
Q9BUB5,Q04637
Q9BUB5,O43432
Q9BUB5,P06730
Q07021,P17252
Q07021,Q05655
Q07021,P50281
Q07021,O00198
Q07021,Q15139
Q07021,Q05513
P17252,P17302
P17252,Q9NRD5
P17252,P00533
P17252,P20700
P17252,Q9UBN7
P05771,P14598
P05771,O15530
P05771,Q96HC4
P05771,Q8N556
P05771,P25098
P05771,P20700
P14598,P26038
P14598,Q9BUZ4
P14598,P13498
P14598,Q15080
P14598,P19878
P14598,P60709
P14598,P47712
O15530,Q05655
O15530,Q05513
O15530,P41743
O15530,O00141
O15530,P27348
O15530,P31749
Q96HC4,Q00975
Q07954,P06858
Q07954,O00213
Q07954,O75553
Q07954,Q9UQF2
Q07954,Q13387
Q07954,P57105
Q07954,P01023
Q07954,P30533
Q07954,P00533
Q8N556,P05129
Q8N556,P68032
P21796,Q02156
P21796,P51808
P21796,Q07817
P21796,Q07812
P21796,Q15388
P21796,P06396
Q02156,P35606
Q02156,P68133
Q02156,P63104
Q02156,P00533
P35606,P48444
P35606,P53621
P35606,P49798
P35606,P19838
P35606,P53618
P35606,P49755
P35606,Q9Y678
Q05655,P57078
Q05655,P40763
Q05655,Q9H5V8
Q05655,P06241
Q05655,P35568
Q05655,P06213
Q05655,P24001
P05129,P48058
Q05513,Q13501
Q05513,Q13163
Q05513,Q9NPB6
Q05513,Q9Y243
Q05513,Q96IZ0
Q05513,O75689
Q05513,Q9BYG4
Q05513,Q9BYG5
Q05513,P49757
Q05513,Q04206
Q05513,P31749
Q05513,P04049
Q05513,P63104
Q05513,P41743
Q05513,P40337
Q05513,Q8IX03
Q05513,Q15334
Q05513,P00533
Q13501,P41743
Q13501,Q9Y4K3
Q13501,P54725
Q13501,Q9H0R8
Q13501,Q9GZQ8
Q13501,P60520
Q13501,Q13163
Q13501,P06239
Q13501,Q9H492
Q13501,Q14145
Q13501,O95166
Q13501,Q9BXW4
Q13501,Q9Y6K9
Q13501,Q16543
Q13501,Q9Y4B4
Q13501,P58004
Q13163,Q13164
Q13163,Q9Y2U5
Q13163,Q99759
Q9NPB6,P41743
Q9NPB6,P63000
Q9NPB6,Q8TEW0
Q9NPB6,P60953
Q9NPB6,Q6P1M3
Q9NPB6,Q15334
Q96IZ0,O43293
O75689,P41743
O75689,P48729
O75689,P19338
Q9BYG4,P41743
Q9BYG4,Q8TEW0
Q9BYG4,P60953
Q9BYG5,P41743
Q9BYG5,P63000
Q9BYG5,P17081
Q9BYG5,Q8TEW0
Q9BYG5,P60953
Q9BYG5,Q6P1M3
Q9BYG5,Q15334
Q15109,P25815
Q15109,P09429
Q15109,P62993
P05067,P22303
P05067,P01137
P05067,Q92993
P05067,Q99714
P05067,P56817
P05067,P61812
P05067,P02511
P05067,P49768
P05067,P23142
P05067,P37840
P05067,P21810
P05067,Q07866
P05067,Q13867
P05067,Q02410
P05067,O00213
P05067,Q92870
P05067,O95704
P05067,Q99767
P05067,Q13564
P05067,O75553
P05067,O96018
P05067,Q9UQF2
P05067,Q92624
P05067,Q9BXS0
P05067,O14964
P05067,P02647
P05067,Q9UMX0
P05067,P00533
P22303,Q9Y215
P29274,P35609
P29274,O43707
P29274,P12814
P29274,P14416
P29274,Q7Z6G3
P35609,Q08043
P35609,O43184
P35609,Q9NRI5
P35609,P22460
P35609,Q05586
P35609,O75112
P35609,Q8WZ42
P31949,P04083
P31949,P19338
O00213,Q12800
O00213,Q8N8S7
O00213,P51693
O00213,Q06481
O75553,P51693
Q9UQF2,O14733
Q9UQF2,Q13387
Q9UQF2,Q16584
Q9UQF2,P31749
Q9UQF2,Q12852
Q9UQF2,O43318
Q9UGM3,P35247
O00330,P11177
O00330,Q15119
O00330,P10515
O00330,P09622
P11177,P08559
P11177,P10515
P08559,Q15118
P08559,Q15120
Q12974,P53611
Q12974,Q8NE01
Q12974,Q6P4Q7
Q12974,Q93096
Q9NS91,P63146
Q9NS91,P49459
Q9NS91,Q14527
Q9NS91,Q06609
P63146,Q8IWV8
Q8IWV8,P49459
P35241,P15311
P35241,P13598
Q13387,P61328
Q13387,O14733
Q13387,Q92913
Q13387,P00533
P24386,P20336
P24386,P51149
P24386,P62820
P24386,P20339
P24386,Q92696
P20336,P47224
P20336,Q9UNE2
P20336,Q86UR5
P20336,P26374
Q9UNE2,P51159
Q86UR5,Q04917
Q86UR5,O14795
Q86UR5,O15083
Q13555,P55042
P57105,Q13705
P57105,Q15311
P57105,P27037
Q86UP2,P84095
Q86UP2,P29692
P84095,Q92556
Q92556,Q14185
Q8TBA6,P62820
P62820,O60763
P62820,P26374
P62820,Q08379
P62820,P31150
O60763,Q14789
O60763,Q08379
O60763,O95249
O60763,O14653
O60763,Q13190
O60763,Q8WVM8
P61019,Q9H8Y8
P61019,Q08379
Q12846,P20338
Q12846,P63027
Q12846,Q9BV40
Q12846,Q15836
Q12846,O00186
Q12846,O00161
Q12846,P60880
Q12846,P61764
P20338,Q15276
P20338,O15066
P20338,Q96T51
P20338,Q9H1K0
P20338,P31150
Q15276,P20339
Q15276,O43747
Q15276,Q9UJY4
Q15276,Q9NZ52
Q15276,Q9UJ41
Q15276,Q9UJY5
O15066,Q9Y496
Q96T51,P51813
P10588,P24468
P24468,Q9H165
Q9H1K0,P20339
Q9H1K0,Q9NRW7
Q9H1K0,Q9H4M9
P20339,Q15075
P20339,Q13671
P20339,P26374
P20339,Q9UKG1
P20339,P30556
P20339,P51148
P20339,Q9UH99
Q15075,P51148
Q13671,P63104
Q13671,P62258
Q13671,P42684
P20340,P31150
P20340,Q96G01
P20340,Q14203
P20340,O95235
P20340,Q8TD16
P20340,Q01968
P31150,P51151
P31150,Q9H0U4
P31150,P60953
P31150,P51149
P31150,P61026
P31150,P51153
P31150,P51148
P31150,P61020
Q14203,P62993
Q14203,P54257
Q14203,P61163
Q14203,Q7L1Q6
Q14203,Q96RK4
Q14203,Q14204
O95235,Q96GD4
Q8TD16,Q13561
Q12967,P62834
Q12967,P10114
Q12967,P61225
Q12967,P01116
Q12967,O14807
P62834,O43566
P62834,Q9Y4G8
P62834,P55196
P62834,P04049
O43566,P63096
O43566,P08754
Q9H165,P10589
O15211,P61224
P61225,Q9Y4G8
P11233,Q15311
P11233,Q8IYI6
P11233,Q96KP1
P11233,P84077
Q15311,Q8NFH8
Q15311,Q96CW1
Q15311,Q96D71
Q15311,P49757
Q8IYI6,Q96KP1
Q8IYI6,Q8N6Y0
Q8IYI6,P11234
Q8IYI6,Q96A65
Q96KP1,Q9UGK8
Q96KP1,O60645
Q96KP1,P11234
Q96KP1,Q96A65
Q96KP1,Q8TAG9
Q13136,P10586
Q13136,Q13332
Q13136,P23468
Q13136,Q86W92
Q13136,O75334
Q13136,Q9Y2X7
Q13136,Q15596
Q13136,O15083
Q13136,Q14738
Q13136,P67775
Q13136,P30153
Q13136,Q9UNL4
P10586,P35222
P52799,P29320
P52799,P29323
P29320,P52803
P52803,Q15375
P55895,P15918
P27694,Q06609
P27694,P15927
P27694,P35244
P27694,P23025
P27694,P78527
P27694,P54132
P27694,Q13156
P27694,P43351
P27694,P49736
P27694,Q13535
P27694,Q9BVW5
P27694,Q9H9A7
P27694,Q6PCD5
P27694,Q13472
P27694,Q9BX63
Q06609,P51587
Q06609,Q14565
Q06609,Q96B01
Q06609,Q9Y620
Q06609,P54132
Q06609,P38398
Q06609,P43351
Q06609,P46100
Q06609,O43502
Q06609,Q99728
Q06609,O43542
Q06609,Q86YC2
P51587,Q9BXW9
P51587,Q9P0W2
P51587,Q92831
P51587,P38398
P51587,O15287
P51587,Q86YC2
P51587,Q99728
P51587,P46736
P51587,O43542
Q96B01,P62068
Q96B01,Q8TAF3
P54132,Q13472
P54132,Q15554
P54132,P40692
P54132,Q13315
P54132,Q9H9A7
P54132,P15927
P54132,P35244
P54132,Q96E14
Q15835,P35243
P62826,P18754
P62826,P43487
P62826,P49792
P62826,P55060
P62826,O00410
P62826,P46060
P62826,O14980
P62826,Q92973
P62826,O43592
P62826,Q9H6Z4
P62826,P49790
P62826,Q9HAV4
P62826,Q9HD47
P62826,Q9UI26
P62826,P61970
P62826,O94829
P18754,O14980
P18754,Q9H6Z4
O14980,P33076
O14980,P63241
O14980,Q9H6Z4
O14980,Q14457
O14980,P37198
O14980,O95149
O14980,P55265
O14980,Q96D46
O14980,P35658
O14980,P43487
O14980,P63104
P15927,P35244
P15927,P13051
P15927,P23025
P15927,P78527
P15927,P43351
P15927,P40763
P15927,P04406
P15927,O00255
P15927,Q9H9A7
P15927,Q6PCD5
P15927,Q9NZC9
P15927,Q9BVW5
P15927,Q13472
P35244,Q13156
P35244,P43351
Q12904,P54136
P54136,P47897
P54136,Q9P2J5
P23025,P07992
P23025,Q03468
P78527,Q12905
P78527,Q14686
P78527,Q13315
P78527,Q96SD1
P78527,P31749
P78527,Q99828
P78527,O14757
P78527,Q12906
P78527,Q99459
P78527,Q04206
P78527,Q9Y4R8
P78527,P16104
P78527,P11308
P78527,P12956
P78527,O00743
P78527,P13010
P78527,O43156
P78527,Q13418
P43034,P30622
P43034,O43602
P43034,P68402
P43034,Q15102
P43034,Q9GZM8
P43034,Q9Y266
P43034,Q9NXR1
P43034,Q14204
Q92781,P12271
P17676,P11831
P17676,Q13263
P17676,Q14978
P17676,P49715
P17676,P49716
P17676,P35638
P17676,P18146
P17676,P03372
P17676,P04150
P17676,P53567
P17676,Q04206
P17676,P51531
P47897,Q13155
O43463,Q09028
O43463,P45973
O43463,P83916
O43463,Q92769
O43463,Q01196
O43463,Q9UIS9
O43463,O00257
P35869,Q15843
P35869,O00170
P35869,P27540
P35869,Q15596
P35869,P10589
P35869,P03372
P35869,P07900
Q14209,Q14186
Q14209,P25440
Q14209,Q14188
Q14209,Q8N488
O00716,Q14186
O00716,Q14188
Q16254,Q08999
Q16254,Q14186
Q16254,Q14188
Q16254,P38398
Q16254,P28749
Q13029,P03372
Q99933,O75807
Q99933,P10276
Q99933,P11142
Q99933,P03372
Q99933,P04150
Q99933,P10415
Q99933,P04049
Q99933,P34932
Q99933,P50502
Q99933,Q9UNE7
Q9UQ80,P19338
Q9UQ80,P06748
Q9UQ80,P54619
Q92966,Q16533
P51948,Q13330
P51948,P50613
P51948,P33993
P51948,P03372
P51948,P19447
P51948,P14859
P51948,P09086
P51948,P51946
O15151,P51668
O15151,Q93009
O15151,P48729
O15151,P62258
O15151,Q00987
Q16576,P38398
Q16576,Q09028
Q16576,O75446
Q16576,O95983
Q16576,Q92769
Q16576,O94776
Q16576,Q96ST3
Q16576,Q9UKG1
Q16576,Q13330
Q16576,Q8WXI9
Q16576,Q9H160
Q16576,P62805
Q16576,Q9BTC8
Q16576,O14519
Q16576,Q86YP4
Q16576,O14929
Q16576,Q9Y294
Q16576,O75530
Q16576,O75182
Q09028,P38398
Q09028,O75446
Q09028,Q13330
Q09028,Q9UBB5
Q09028,O95983
Q09028,Q92769
Q09028,O94776
Q09028,Q96ST3
Q09028,Q6ZN18
Q09028,P62805
Q09028,Q9NVP2
Q09028,Q8WXI9
Q09028,O75530
Q09028,Q15022
Q09028,Q5TKA1
Q09028,Q96GY3
Q09028,Q6MZP7
Q09028,P68431
Q09028,P84243
Q09028,Q9BTC8
Q09028,P45973
Q09028,Q8IX07
Q09028,Q86YP4
Q09028,O14519
Q09028,P28370
Q09028,Q12830
Q09028,Q14839
Q09028,Q9Y294
Q09028,Q8IWS0
O75569,Q9UPY3
O75569,Q9UKV8
Q13107,P51784
Q13107,O43395
Q13107,Q15020
Q13107,Q13546
P78396,P10244
P78396,Q13227
P78396,P38936
P78396,P24941
P78396,P38398
P78396,Q8NCQ7
P78396,Q12834
P42685,P00533
Q9Y6B2,Q99608
Q9Y6B2,O94952
P29375,P10276
Q96FV9,Q13769
Q96FV9,Q8NI27
Q96FV9,Q86W42
Q96FV9,Q13838
Q96FV9,Q86V81
Q96FV9,Q9Y3Y2
Q9UBU8,Q96QT6
Q9UBU8,Q9NV56
Q9UBU8,Q9Y605
Q9UBU8,Q96HT8
Q9UBU8,Q9NXR8
Q9UBU8,Q9Y230
Q9UBU8,Q86YC2
Q9UBU8,O95619
Q5TKA1,P10244
Q5TKA1,Q08999
Q08999,Q15329
Q08999,P24941
Q08999,P20248
Q08999,Q6MZP7
Q08999,Q96GY3
Q08999,P67775
Q15329,Q14186
Q9Y275,Q02223
Q9Y275,O14836
Q9Y275,Q96RJ3
P55055,P28702
P55055,Q15466
