Key,Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
Q7KZI7,4582,13,367,65,13,8739,2803,13194,176,35,167,1083,86,224,15,9,197728,78900,8907,4581340,273404,96057,9394,363881,293,12046,14473,7071,3736,1203,17264,207,10515,32811,245,137,2284,1745,3106,241,559,19538,675,94,367,0,255,2186,1459,797,276,1,39,130,41,3132,4,20,878,55,269,322,3,2,10,24,61,264,11,56,0,99,8,2
Q7L014,4583,4,3607,6,0,6061,9191,3243074,4,815,323,0,0,0,0,0,154940,14827,1011524,49729,10393807,7481902,7561,1990461531,1,13131,0,0,4578,731,0,0,561175,0,0,127,61251,1476,1588876,1630,1057,0,0,0,0,0,669,0,0,0,329222,0,150,0,0,0,0,26,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
Q7L0Q8,4584,2,32,0,1,2333,0,221,0,0,20,30,0,1,0,0,41130,0,0,1248182,30963,0,0,878,0,5017,206,0,1181,0,1946,0,226,200,0,0,241,0,0,0,29,21,0,0,11,0,103,171,0,0,0,0,0,18,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L190,4585,1,5,0,0,91,0,10,0,0,0,0,0,0,0,0,2052,0,0,2028,348,0,0,10,0,0,0,0,157,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L1Q6,4586,3,41,3,0,515,80,543,1,1,13,0,0,0,0,0,17269,1018,224,16004,11409,1047,39,5122,0,347,0,0,621,26,0,0,378,0,0,0,57,6,39,1,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L1T6,4587,1,1560,0,0,3607,0,1215891,0,0,129,0,0,0,0,0,1053964,0,0,23989,4897339,0,0,631319160,0,5742,0,0,2186,0,0,0,200143,0,0,0,359836,0,0,0,412,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L1W4,4588,2,1818,1,0,4369,1568,1249036,0,125,137,0,0,0,0,0,1240225,3288,190838,28081,4922682,1037553,0,634146170,0,5891,0,0,2739,120,0,0,202187,0,0,17,362957,516,195985,0,414,0,0,0,0,0,304,0,0,0,7749,0,15,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q7L211,4589,2,3574,1,0,5866,1950,3242802,0,812,309,0,0,0,0,0,152282,2620,899016,45798,10403200,1001106,0,1990460026,0,12930,0,0,4352,73,0,0,560998,0,0,80,61176,1469,1583252,0,1036,0,0,0,0,0,650,0,0,0,329222,0,148,0,0,0,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
Q7L273,4590,1,19,0,0,175,0,163,0,0,8,0,0,0,0,0,7911,0,0,1862,2784,0,0,845,0,174,0,0,144,0,0,0,115,0,0,0,40,0,0,0,6,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L2E3,4591,3,1579,3,0,3964,3156,1215961,1,1,140,0,0,0,0,0,1062118,7835,28126,40596,4895047,2430356,1577,631319290,0,6287,0,0,2551,279,0,0,200207,0,0,36,359858,10,1566,1,422,0,0,0,0,0,293,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L2H7,4592,3,30,0,3,209,0,102,0,0,36,22,0,19,0,1,13778,0,0,4627,1794,0,0,172,0,194,35,0,243,0,330,0,151,32,0,0,13,0,0,0,46,134,0,0,2,0,11,40,0,0,0,0,0,1,0,19,0,17,10,0,6,0,0,0,0,0,32,1,0,0,0,6,0,0
Q7L2J0,4593,4,54,5,1,488,133,325,2,1,31,19,2,4,0,0,28023,1091,873,13000,5696,787,77,1180,0,206,76,38,432,75,161,27,306,85,1,6,43,82,24,2,28,69,0,0,8,0,32,12,8,0,0,0,1,2,0,5,0,11,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0
Q7L2Z9,4594,1,1,0,0,22,0,0,0,0,0,0,0,0,0,0,297,0,0,222,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L3B6,4595,1,20,0,0,690,0,167,0,0,23,0,0,0,0,0,16126,0,0,51101,10895,0,0,832,0,2009,0,0,633,0,0,0,212,0,0,0,48,0,0,0,86,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L523,4596,5,15,7,3,2296,31,26,3,1,9,25,5,1,2,0,5957,4849,13,2057838,12185,49,16,29,0,2326,47,37,190,18,4331,2,18,50,2,0,1,0,3,1,13,2,11,2,16,0,3,0,2,12,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
Q7L576,4597,3,2029,3,0,4053,4050,2026953,1,4,187,0,0,0,0,0,691595,7959,28185,26754,7084293,4051862,2021,1359140922,0,7504,0,0,2553,365,0,0,360885,0,0,24,361429,45,2038,4,629,0,0,0,0,0,469,0,0,0,3,0,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L590,4598,7,56,7,14,3050,112,184,1,0,29,168,14,28,4,16,45723,5966,430,2071979,14635,339,24,358,0,2577,463,168,1027,74,11966,112,131,459,0,14,71,0,0,0,20,280,16,4,44,0,24,121,28,48,0,0,0,30,0,13,0,8,240,16,38,16,0,0,0,0,9,48,0,0,0,16,6,9
Q7L591,4599,1,128,0,0,1005,0,7840,0,0,288,0,0,0,0,0,102508,0,0,14751,111226,0,0,308816,0,12147,0,0,524,0,0,0,29109,0,0,0,1750,0,0,0,3174,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L5D6,4600,1,6,0,0,14,0,13,0,0,2,0,0,0,0,0,4043,0,0,19,60,0,0,13,0,10,0,0,3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L5N1,4601,40,167,714,66,12045,5353,820,7859,118,99,810,1589,57,377,55,83161,412238,7594,9400085,28619,25558,81584,3155,60504,2889,2446,16428,2903,3158,26816,5145,781,4398,20471,183,1300,12066,1193,3331,190,763,4447,5809,240,393,124,2860,1572,3046,8,148,229,57,380,26,2016,27,751,1117,140,296,323,19,105,65,28,52,664,54,3,11,53,37
Q7L5N7,4602,2,2254,1,0,4170,1902,2055591,0,176,180,0,0,0,0,0,896583,3344,117630,25384,6849588,1690053,0,1361416146,0,7322,0,0,2380,166,0,0,360855,0,0,2,358398,404,334738,0,624,0,0,0,0,0,458,0,0,0,15400,0,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L5Y1,4603,1,1560,0,0,3607,0,1215891,0,0,129,0,0,0,0,0,1053964,0,0,23989,4897339,0,0,631319160,0,5742,0,0,2186,0,0,0,200143,0,0,0,359836,0,0,0,412,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L5Y6,4604,2,22,0,1,216,0,84,0,0,30,12,0,5,0,0,2420,0,0,2019,1170,0,0,195,0,676,25,0,183,0,87,0,108,31,0,0,53,0,0,0,51,45,0,0,3,0,82,50,0,0,0,0,0,7,0,4,0,16,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0
Q7L622,4605,1,1560,0,0,3607,0,1215891,0,0,129,0,0,0,0,0,1053964,0,0,23989,4897339,0,0,631319160,0,5742,0,0,2186,0,0,0,200143,0,0,0,359836,0,0,0,412,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L775,4606,2,2218,1,0,4508,2000,2047612,0,109,185,0,0,0,0,0,855183,3637,180962,26839,7005034,1817857,0,1360534061,0,7388,0,0,2722,168,0,0,361863,0,0,13,367251,414,217983,0,625,0,0,0,0,0,475,0,0,0,5886,0,17,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L7V1,4607,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L804,4608,3,115,2,1,826,222,5566,0,0,126,8,1,0,0,0,59205,1621,856,21400,77249,11111,0,187256,0,5419,5,8,623,252,27,107,9357,21,0,0,689,0,0,0,1848,0,0,0,0,0,172,0,0,0,0,0,0,2,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L8J4,4609,1,107,0,0,797,0,5545,0,0,126,0,0,0,0,0,51788,0,0,21290,77347,0,0,187221,0,5419,0,0,620,0,0,0,9357,0,0,0,686,0,0,0,1848,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L8L6,4610,2,3574,1,0,5866,1950,3242802,0,812,309,0,0,0,0,0,152282,2620,899016,45798,10403200,1001106,0,1990460026,0,12930,0,0,4352,73,0,0,560998,0,0,80,61176,1469,1583252,0,1036,0,0,0,0,0,650,0,0,0,329222,0,148,0,0,0,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
Q7L9B9,4611,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7L9L4,4612,3,25,2,1,175,22,109,0,4,16,18,1,1,0,0,10114,159,59,1822,1441,83,0,327,0,101,55,16,156,16,121,2,95,81,0,1,6,32,30,0,46,18,0,0,16,0,3,1,0,0,3,0,0,1,2,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7LBR1,4613,3,28,3,0,672,44,108,1,6,9,0,0,0,0,0,16230,1037,163,29236,4561,131,16,230,0,482,0,0,805,15,0,0,53,0,0,4,81,149,73,6,3,0,0,0,0,0,178,0,0,0,6,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q7LDG7,4614,1,1560,0,0,3607,0,1215891,0,0,129,0,0,0,0,0,1053964,0,0,23989,4897339,0,0,631319160,0,5742,0,0,2186,0,0,0,200143,0,0,0,359836,0,0,0,412,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7LG56,4615,2,184,1,0,5843,180,15842,0,2,274,0,0,0,0,0,105332,5731,317,3279131,392466,15482,0,909112,0,13455,0,0,2356,272,0,0,44851,0,0,39,3276,16,358,0,1782,0,0,0,0,0,616,0,0,0,1,0,2,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7RTM1,4616,1,240,0,0,639,0,28680,0,0,0,0,0,0,0,0,549547,0,0,1445,96437,0,0,2275280,0,0,0,0,80,0,0,0,0,0,0,0,28142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7RTN6,4617,2,10,0,1,321,0,26,0,0,3,8,0,1,0,0,4961,0,0,17814,1600,0,0,40,0,479,7,0,489,0,319,0,14,18,0,0,10,0,0,0,2,8,0,0,3,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7RTP6,4618,1,7,0,0,345,0,10,0,0,11,0,0,0,0,0,3186,0,0,13187,622,0,0,4,0,956,0,0,152,0,0,0,15,0,0,0,24,0,0,0,8,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7RTS9,4619,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7RTU9,4620,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7RTV0,4621,1,7,0,0,63,0,16,0,0,5,0,0,0,0,0,2699,0,0,571,282,0,0,17,0,70,0,0,17,0,0,0,12,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7RTW8,4622,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7RTX0,4623,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7RTX1,4624,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7RTY5,4625,2,2254,1,0,4170,1902,2055591,0,176,180,0,0,0,0,0,896583,3344,117630,25384,6849588,1690053,0,1361416146,0,7322,0,0,2380,166,0,0,360855,0,0,2,358398,404,334738,0,624,0,0,0,0,0,458,0,0,0,15400,0,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7RTY7,4626,2,3574,1,0,5866,1950,3242802,0,812,309,0,0,0,0,0,152282,2620,899016,45798,10403200,1001106,0,1990460026,0,12930,0,0,4352,73,0,0,560998,0,0,80,61176,1469,1583252,0,1036,0,0,0,0,0,650,0,0,0,329222,0,148,0,0,0,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
Q7RTY8,4627,2,1800,1,0,3950,1506,1244571,0,147,129,0,0,0,0,0,1380632,3129,131407,24630,4771197,1001740,0,633594440,0,5729,0,0,2253,116,0,0,200143,0,0,2,366222,402,221369,0,412,0,0,0,0,0,280,0,0,0,10731,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z2E3,4628,3,36,2,1,4168,34,278,0,3,32,26,1,3,0,0,21073,4157,78,3263349,88535,244,0,1602,0,3927,103,25,949,28,4049,2,425,200,0,3,1016,3,35,0,48,69,0,0,20,0,93,49,2,0,1,0,7,2,1,3,0,9,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7Z2K6,4629,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z2T5,4630,1,1560,0,0,3607,0,1215891,0,0,129,0,0,0,0,0,1053964,0,0,23989,4897339,0,0,631319160,0,5742,0,0,2186,0,0,0,200143,0,0,0,359836,0,0,0,412,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z2W7,4631,1,1560,0,0,3607,0,1215891,0,0,129,0,0,0,0,0,1053964,0,0,23989,4897339,0,0,631319160,0,5742,0,0,2186,0,0,0,200143,0,0,0,359836,0,0,0,412,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z2Y8,4632,1,258,0,0,1014,0,33145,0,0,8,0,0,0,0,0,383848,0,0,5124,222644,0,0,2827010,0,164,0,0,568,0,0,0,2044,0,0,0,18869,0,0,0,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z2Z2,4633,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z304,4634,2,3574,1,0,5866,1950,3242802,0,812,309,0,0,0,0,0,152282,2620,899016,45798,10403200,1001106,0,1990460026,0,12930,0,0,4352,73,0,0,560998,0,0,80,61176,1469,1583252,0,1036,0,0,0,0,0,650,0,0,0,329222,0,148,0,0,0,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
Q7Z333,4635,2,347,1,0,1342,271,37061,0,38,8,0,0,0,0,0,598767,883,11218,6156,236438,25358,0,2940574,0,163,0,0,678,7,0,0,2044,0,0,2,23109,227,10297,0,2,0,0,0,0,0,26,0,0,0,703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z392,4636,2,3574,1,0,5866,1950,3242802,0,812,309,0,0,0,0,0,152282,2620,899016,45798,10403200,1001106,0,1990460026,0,12930,0,0,4352,73,0,0,560998,0,0,80,61176,1469,1583252,0,1036,0,0,0,0,0,650,0,0,0,329222,0,148,0,0,0,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
Q7Z3B3,4637,3,59,2,1,2387,92,806,0,0,47,26,1,0,0,0,22340,2709,853,1264483,60901,1321,0,7012,0,620,0,26,864,60,2055,33,896,291,0,5,229,0,0,0,121,0,0,0,34,0,10,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z3E5,4638,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z3J2,4639,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z3J3,4640,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z3K3,4641,3,65,0,3,413,0,785,0,0,32,76,0,27,0,1,22188,0,0,2647,9297,0,0,6533,0,601,284,0,393,0,464,0,738,650,0,0,98,0,0,0,30,692,0,0,32,0,97,171,0,0,0,0,0,0,0,114,0,10,29,0,20,0,0,0,0,0,6,9,0,0,0,6,0,0
Q7Z3S7,4642,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z3V4,4643,3,3778,3,0,6281,5508,3263503,1,1024,314,0,0,0,0,0,161758,7968,1227126,47214,10156996,3884598,1967,1991853221,0,12959,0,0,4737,352,0,0,562006,0,0,102,56307,2101,1961686,787,1037,0,0,0,0,0,667,0,0,0,340361,79,188,0,0,0,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
Q7Z3Z3,4644,1,1560,0,0,3607,0,1215891,0,0,129,0,0,0,0,0,1053964,0,0,23989,4897339,0,0,631319160,0,5742,0,0,2186,0,0,0,200143,0,0,0,359836,0,0,0,412,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z3Z4,4645,3,3579,3,0,5881,5532,3242809,1,813,312,0,0,0,0,0,152582,8498,915320,45820,10398106,4242361,1953,1990460029,0,12947,0,0,4352,386,0,0,561003,0,0,82,61181,1475,1584813,813,1038,0,0,0,0,0,654,0,0,0,329222,0,150,0,0,0,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
Q7Z401,4646,3,1752,2,1,5081,3262,1224913,0,25,327,98,1,47,0,0,1112493,7818,258313,63691,4987289,2399815,0,631598587,0,14444,2272,87,3473,393,881,1542,213726,2418,0,130,360493,261,40703,0,2553,4518,0,0,34,0,493,237,40,0,143,0,61,29,11,1043,0,114,0,0,88,0,0,1,7,0,38,0,0,0,0,0,0,0
Q7Z406,4647,1,22,0,0,532,0,184,0,0,47,0,0,0,0,0,11182,0,0,10519,8386,0,0,824,0,2294,0,0,535,0,0,0,540,0,0,0,131,0,0,0,128,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z408,4648,1,1560,0,0,3607,0,1215891,0,0,129,0,0,0,0,0,1053964,0,0,23989,4897339,0,0,631319160,0,5742,0,0,2186,0,0,0,200143,0,0,0,359836,0,0,0,412,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z412,4649,2,1,0,1,2014,0,0,0,0,0,1,0,0,0,0,3883,0,0,2026911,0,0,0,0,0,0,0,0,180,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z417,4650,3,14,3,0,94,24,24,1,2,2,0,0,0,0,0,3534,179,51,977,345,37,10,19,0,13,0,0,107,3,0,0,5,0,0,0,2,4,9,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z419,4651,2,13,1,0,234,11,56,0,1,0,0,0,0,0,0,17037,214,10,5644,2138,45,0,165,0,0,0,0,329,0,0,0,0,0,0,0,38,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z434,4652,9,197,27,9,4250,1042,3909,37,37,181,398,33,31,12,2,105783,19488,5562,2075167,96077,19679,1897,57767,25,12551,4706,1414,3060,898,12672,442,6718,7028,42,52,517,394,2039,136,642,2048,221,36,346,2,377,329,113,569,121,3,103,59,66,118,2,92,87,5,69,69,7,11,11,19,5,7,5,7,1,1,1,0
Q7Z460,4653,3,1684,3,0,4445,3344,1221569,1,12,258,0,0,0,0,0,1090971,8600,175311,45472,4952770,2423310,1660,631507016,0,11165,0,0,2811,496,0,0,209545,0,0,88,360370,47,19696,12,2260,0,0,0,0,0,457,0,0,0,66,0,20,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z465,4654,4,61,5,1,967,122,813,2,1,34,21,2,19,0,0,18521,1926,114,39198,23123,1626,59,7008,0,1459,103,42,1193,68,185,2,800,104,1,4,215,39,0,2,71,383,0,0,2,0,31,343,38,0,0,0,0,1,0,163,0,6,0,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0
Q7Z478,4655,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z494,4656,2,7,1,0,107,7,19,0,0,2,0,0,0,0,0,4889,107,0,1969,541,19,0,26,0,57,0,0,79,2,0,0,8,0,0,0,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z4G1,4657,3,16,1,2,163,9,54,0,0,3,19,0,2,1,0,2595,163,0,2796,1123,33,0,99,0,125,35,0,209,3,163,0,19,49,0,0,9,0,0,0,1,24,5,0,3,0,19,0,0,7,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z4H7,4658,4,1564,4,2,3604,4684,1215897,1,0,129,8,2,0,1,0,1053960,10812,6240,23988,4892662,3647679,1560,631319164,0,5742,0,8,2184,387,0,3120,200143,12,0,0,359836,0,0,0,412,0,4,1,0,0,280,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z4I7,4659,2,2047,1,0,4163,2027,2027423,0,10,196,0,0,0,0,0,698807,3950,46055,27695,7075718,2007080,0,1359145856,0,7682,0,0,2585,179,0,0,361291,0,0,37,361580,61,20253,0,654,0,0,0,0,0,525,0,0,0,45,0,17,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z4N2,4660,1,258,0,0,1014,0,33145,0,0,8,0,0,0,0,0,383848,0,0,5124,222644,0,0,2827010,0,164,0,0,568,0,0,0,2044,0,0,0,18869,0,0,0,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z4N8,4661,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z4S6,4662,1,1,0,0,45,0,0,0,0,0,0,0,0,0,0,666,0,0,913,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
