Column1,Column2
Q9H6Z4,Q6Q759
Q9ULX3,P17787
O60763,Q9H4M9
Q14790,Q6UWB1
Q96N67,Q3SXY7
Q96SN8,Q6P2P2
O43364,Q9HCK4
Q9BYH1,Q14689
Q13387,Q14938
O43865,Q9Y5R4
Q8WXD0,A6NHM9
Q6V0I7,Q7Z6Z7
Q8TBC4,Q15102
P41002,O94955
Q8TDG4,P19878
O95045,Q96K76
Q9UI08,P05388
O43295,Q9Y618
O43464,P01375
Q03518,A0A1W2PR19
Q03426,P63244
P38936,Q6UXK5
P46020,Q9NR48
Q9H6S0,Q9Y625
P01133,Q96CD0
P16333,Q96G74
Q8WXI7,Q5TDH0
P18084,Q93070
Q99973,Q9P1W9
P43403,Q96LK0
Q16787,P06703
Q9UKN8,P29376
P21579,P48506
P08579,Q92546
Q13200,Q9HBH9
Q8N5V2,Q8WXA8
Q96FA3,O15164
P23469,Q6PJ61
Q8N1K5,O43157
O95711,O00214
O75943,Q93008
Q8TF42,Q7Z3B3
Q9H6R0,Q9P2D7
Q99650,Q6NUK1
Q9NVV5,Q96BP3
P42892,Q9HBH5
P07998,Q9UBS0
O95218,P30556
P14174,Q8IX18
Q8N2Z9,Q8IY18
O75563,P17096
Q96HS1,Q9HBE1
P62308,Q86Y01
Q86YT6,P43357
Q9BRJ2,P55039
P14770,Q92541
P42338,O75112
Q70EK9,Q9Y2Y0
P08651,Q5T4W7
Q53H76,P17302
P32248,Q7Z408
Q9HAT2,Q6ZW61
P20333,Q9NV23
Q9NPI8,Q9UHB7
Q13671,P63096
Q6IC98,Q9HCM2
P08910,P53618
Q9Y2E4,O75326
Q16656,P57103
O15162,Q01814
Q86X52,Q86YR5
Q9C040,O95257
Q99689,P19256
O60568,O60522
P54296,P06702
O43439,Q05193
P54753,P43304
P22303,Q9BYD9
Q92841,Q8IWS0
Q9UL51,P49006
P31947,Q6VAB6
P26010,Q7Z5P4
Q712K3,Q6ZR08
O43463,O43541
P55291,Q9H081
Q9H788,Q2TBF2
Q8N3X1,Q96NW7
Q9HAJ7,P56199
P51172,O14641
O60711,P27658
Q9BW71,Q13507
Q70EL4,Q9Y2K9
P25024,Q9UPV9
Q9UKX7,Q9NR50
O15151,Q15648
O15195,Q92561
Q9UKG9,Q9UP65
O14950,Q13469
P35712,O14796
Q15389,Q9NQY0
P52824,Q9H981
P62333,Q9BZL6
O00151,P35555
Q53GQ0,Q9Y574
Q7Z465,Q8N119
O76064,P53367
Q8TAP6,Q96H55
Q14103,O43707
Q86YW0,Q8IXW5
P13501,Q9P0K7
Q96Q89,Q15155
P35869,Q9Y508
P43357,Q13045
P29508,P42338
P46782,P30405
P62487,P41226
P0DPR3,Q96L15
Q68CP4,Q9NS69
O00238,Q9ULP9
Q8WYK2,Q9H1R3
Q6P2P2,P27635
Q5VUY2,O76003
P51532,Q02750
O75695,O60840
Q16740,P16885
Q8TF64,Q9UKT8
P10768,Q8NHU2
O75971,Q9H628
Q86Z14,Q9Y6A5
Q14246,Q8TEY7
Q13950,Q12830
P53677,Q6UWM7
P17301,P98194
Q96M61,Q75N03
Q70CQ2,P02511
P14780,O60333
O15041,Q9P1U1
Q86Y38,Q7LDG7
O43255,B1ANS9
Q8IXH7,P10600
P13010,Q9Y262
Q8WUP2,O43464
Q96FI4,O43516
P10600,P10768
Q9P2I0,O60423
P35580,O43164
Q9BSI4,Q8NHL6
Q9Y5J9,P62487
A2VCK2,P42574
Q9BSI4,P26012
O75145,Q9UKL3
P09871,Q9Y343
Q96EW2,Q16181
Q13367,Q5T7P8
O43422,P53985
P12956,Q9UJU6
Q13939,P62258
P17861,Q99986
P54296,P20585
Q96QV1,Q13113
P51817,Q8NI60
Q9GZX5,Q13772
O95197,P26715
Q6UWM9,O43889
Q14990,P61968
P78508,P01344
P00568,Q96JY0
Q9BUE0,Q8N9N5
P40926,Q6GYQ0
O95170,P10071
P20719,Q13627
Q8WYL5,Q8WWN9
Q9HCM2,Q86V97
P07355,P98082
P26378,Q13617
A4D1E9,Q8N1T3
P20700,P08754
Q01453,Q8IUH5
O15055,P35247
Q9UKB1,P01732
Q8TCU5,Q8IV48
Q9P2F8,Q96DE5
P55347,P63208
Q9BQT9,Q9NP85
Q06413,Q9UBB4
Q9P246,Q8WXD5
Q7Z6M1,P08865
Q92636,P53621
Q9HCI6,Q6UX46
Q96BH3,Q14191
P63167,Q8N122
Q53TQ3,P49407
O60895,Q9UBF6
P05156,Q8N490
P63128,O15254
O94955,Q8IY45
Q71U36,P54760
Q9C0K0,Q7Z4H7
Q92890,O75955
P28335,Q14135
Q8WU10,Q9NQT4
P07900,O00443
P31350,P56192
P43005,Q86SE9
Q86XR7,Q9H6Z9
O60262,Q9H4E7
P49207,Q13939
O94992,P62945
P84996,Q13087
Q96IZ6,P49407
O95704,Q9UIG0
P19447,P20138
Q6MZM0,Q9H251
O14617,Q6ZUJ8
Q15904,Q7Z5K2
Q8TD16,Q9BXB1
P21731,P18564
P41594,Q16706
P02654,Q16695
P49336,Q02750
Q6VVX0,P16885
Q2TBF2,Q9Y625
Q99741,P40424
Q5DID0,Q8IVL8
Q9HCP6,O00253
P04406,Q9UPY8
Q8NDX5,P27482
P51843,A6NFU0
O75381,Q9UNS2
Q96RC9,P30154
Q53GT1,Q8WUD4
Q6UXK5,P07359
P01584,O43513
P32780,Q9P2J5
O75593,Q9H3P2
Q9Y6N5,Q8N1F8
P60891,Q29RF7
P52594,Q9BUX1
P30291,P06576
Q9Y375,Q9Y2U5
P36894,A8MT19
Q96SN8,Q92730
Q9BW27,P15309
Q9BXR0,P46020
P54278,P60520
Q8TF46,Q9UK99
Q9UMW8,Q9H0W8
P49589,Q8IYK4
P05813,Q8N9F7
Q96BH1,Q96GY3
P52209,P11177
Q8NFQ6,P58004
Q8IUQ4,Q6P179
Q96B67,P49841
Q14197,P10145
P11940,P06213
P18084,Q8N6V4
Q8N1I0,P47224
Q13123,P33260
P51587,O75554
Q96RQ3,Q9UJT0
Q9H832,Q86VS3
Q9Y371,Q9UI46
Q92793,Q9Y3Q7
Q92900,P02549
P13473,Q9BV38
Q96N64,Q9Y5Q5
P11831,Q8N8S7
Q96DU3,P35914
Q9Y2Y0,Q9UIF7
P56539,Q9Y248
Q6MZW2,Q06278
P14415,A6NIE9
P50453,P07948
Q6NZY7,Q96QH2
Q8NEM0,Q8WXX0
Q99729,O15438
Q9H7B4,Q8TBZ2
Q01970,Q13387
Q7RTP6,Q8TE23
Q13347,P35080
P08133,Q9UI33
Q8N807,P15086
P0C1Z6,P28715
A5YKK6,Q9UBM7
P20366,P51148
Q9NQW7,P42574
O43294,Q9Y692
O75762,P51809
P23468,Q9HD47
Q9H1D9,Q9BPX3
Q9C0K0,O43680
Q15021,Q15915
O75330,Q8NB46
O15111,Q92545
Q08AH1,Q99871
P18507,P28702
Q9Y244,Q07837
O14744,O95944
Q16543,P49675
Q92777,Q8N9M5
P49354,O00244
O76050,Q14831
Q9Y244,P36941
O95409,O43426
P49207,P31785
Q8TAQ2,P41145
P30626,P13726
O94856,Q8WUE5
Q9ULG3,P16234
P52655,Q9NR55
Q96RU2,Q53HL2
Q96F81,Q15768
Q16537,P14780
P04275,P31948
Q9Y6Q1,O96017
Q5JS37,Q8WXG6
Q96BD6,P62328
Q9H0H5,Q86Y56
Q8WYP5,O95822
Q8TBH0,Q6XZB0
P43358,P27658
P35606,P25445
P16152,Q9NS40
Q9NQL2,Q7L9L4
P01111,P59780
P55287,O15438
Q9NWS0,Q9H568
Q08050,P49736
Q05586,Q6ZVD8
O43516,P10606
P14618,P61587
P14543,Q96G25
O75400,Q9UKK3
Q9H9V9,Q9NYF8
P02679,P37023
Q96IZ6,Q99966
O43660,Q9HCH5
P35900,P54257
Q4AC94,P57775
Q709C8,Q7L9L4
Q8IVU3,Q86XE0
P35368,P32239
Q86T82,Q86TW2
Q09328,O43491
Q9C0H6,Q96N96
P02461,P26641
Q9UQN3,P41146
O00141,Q5JY77
A8K0Z3,P42679
Q8N0W4,Q8IYD8
Q96JM7,Q96PF1
P31321,O75419
Q66K89,Q9UHK6
Q3V6T2,Q9HC77
Q9Y478,Q13099
P31947,P34998
Q9NPD3,Q09161
Q8TBG4,Q13115
Q05513,Q96C24
Q7Z5A4,Q9BUB4
P06396,Q6ZV29
P25054,P61923
Q96JA1,Q15596
O95149,O60675
Q99962,Q99593
A8K8P3,O00425
Q6P1K2,P11274
P31942,Q9UNS1
Q9HAQ2,P04180
Q00532,Q96HU1
P13987,Q9P2L0
Q9UKT8,Q8N9C0
Q15262,Q9UHB6
O75165,Q9NTK5
O00213,Q86Y07
Q9Y3B8,Q8NCI6
Q13432,Q8TB22
Q04771,P35241
Q96AJ1,Q8NFA0
Q9BVW5,O60449
Q9ULW8,O60285
O15056,Q8NDH2
Q13596,O95045
P62072,Q9NY33
O43837,P78344
P23468,Q53S33
O15105,Q13438
Q6PI73,Q8N159
Q9H1A4,O94856
Q9UPU9,Q9Y3C7
Q9H074,Q96ES7
P51681,Q5HYC2
Q9UH77,Q15063
Q9H444,A1A5C7
Q96QZ7,Q9BYV9
Q9C0C7,Q9HCN6
Q9BUL5,Q13480
O95208,P68431
Q13867,Q7Z4H7
P28799,P22415
P35556,P16389
Q9C005,O60315
O43602,Q9BZL4
Q8N9M5,Q9BX67
O15520,Q8WXF1
P19022,O00219
Q6MZM0,O95822
A0AVI2,Q9BZA8
Q8IZD4,P11586
Q92609,Q96IZ0
Q6QHF9,P25942
P33991,P80404
Q13061,Q15915
Q9BWF2,Q6V0I7
Q9HCK8,Q96H55
Q15155,Q13952
P51148,Q14190
Q9H334,Q14627
Q14517,Q9NVP2
P36268,P16452
Q92620,P34130
Q6UWM7,Q9UJT2
O60241,Q70CQ1
Q01459,P24593
P78509,Q05923
Q15121,O15539
P50747,P00749
Q08188,P21281
P51784,Q03701
P40818,Q86VX2
Q92613,P49458
Q96II8,Q92575
Q99547,Q5T5X7
Q6P4R8,Q14691
P32245,P09917
P17152,O60884
O15146,O95522
Q702N8,Q99614
P18545,P25787
Q8NI22,Q8N6M0
P35625,Q8IY92
P28482,Q96QT4
O43464,Q9H4P4
P12271,Q9UPN7
Q8TCU5,Q15642
Q96II8,Q32MH5
Q4LE39,P50542
Q9BVA0,P45984
O43745,Q9NYL5
P05546,Q33E94
Q15785,O43809
Q92913,Q8IWR0
Q6P1L5,Q13087
Q15256,Q8ND71
Q9BRB3,O96017
P04004,O43593
P07101,O95985
P61619,Q9NQT4
Q9Y2Y4,P08133
Q04912,Q9ULJ8
Q9BZA7,P61371
O14654,P78395
Q9UI47,Q9H2X0
Q9NPI8,Q12934
Q9Y6N5,Q5THK1
P35556,P60827
Q8WXD5,Q9NXX6
Q9Y663,P32780
Q5JU69,Q96MX6
P09629,O60664
O43516,O75586
Q9H5V7,Q8NDV7
Q9Y3P8,Q8IVI9
A0JLT2,P02538
P30038,Q8NHJ6
Q86WI1,Q9H5L6
P30101,Q9H081
Q8N159,O00459
Q86UQ4,Q9H175
Q9UNL4,O43255
Q5T6X5,Q9UM21
Q9HB90,Q9H5U6
P78381,P36404
P08908,Q8TAD8
Q9BTT4,O95382
Q08397,P43251
Q01892,Q8IXK0
Q9NZ32,P14778
Q6ZV29,P05783
P02730,P0DPB6
P17081,P61247
Q9BQ15,Q92562
Q9HBG6,Q9P021
Q99487,Q08380
P10109,Q0VAA2
P20393,Q9UF33
Q9C0I4,Q6ZV50
O43541,Q8NDX5
Q92734,Q9P2F8
O43451,P11926
P78347,Q15418
Q96B36,Q9UKN8
Q14315,P09211
Q7RTY5,Q15036
P43351,Q13573
Q9UHV9,Q008S8
Q9H9B1,P54619
P29460,P16619
P09497,Q8NCM2
Q13332,Q86UE8
O75461,Q9Y2V0
Q15382,Q92974
Q9H6E5,O15550
Q08629,P51959
Q8NHY5,Q9H981
Q9NQY0,Q9NVD7
Q0VG06,P42702
P81133,O60287
P12318,O95166
Q13591,Q9NWS0
Q07954,P53675
P27338,Q9H2S9
O43491,Q8IXT1
Q01130,Q29RF7
Q96QF0,Q9H7D0
Q8WXJ9,O14810
P51114,P16619
O60678,Q13042
Q9UBY9,Q9UPS6
Q9BZG1,Q8IZK6
Q8NAB2,Q9Y6Q9
P14317,O75807
Q9NZ43,O14544
Q96S96,Q8IUZ5
Q9NZJ6,O43196
P23786,P78559
Q9Y283,Q9H1K0
Q96FF9,Q14004
Q14004,O15040
P20719,Q9BPU6
Q9BY43,Q86WA8
Q8WUH2,Q8TAE7
P05156,Q9NZ01
P01024,Q96D46
O00470,P51946
P22087,Q96ED9
Q9Y3P9,O00716
O75054,Q92620
Q13043,Q9ULT6
Q6IA69,Q15404
O14727,O15371
P67936,Q70EK9
Q14765,Q0VDG4
Q16666,Q8NBH2
Q96B01,O75431
O43364,Q9Y2D8
Q12996,P46937
Q9BUF5,O43422
P62280,Q68D85
Q8N8S7,O43526
Q9Y3Q0,P60891
Q96LR5,P11047
O75884,Q15555
P51172,O60907
O14638,Q15573
P50542,P12955
Q5T1R4,P17787
O94953,Q99958
Q8N6Y1,Q9UJT0
P43686,P15822
P50750,Q6ZVD8
P48039,O75190
P04271,Q03111
Q01718,P20036
O76021,Q16831
Q6IBW4,P55072
Q9BST9,P37287
P47895,Q3SY17
Q7Z4H7,P49767
Q04912,Q13111
P62269,P05813
P11216,P14060
P53805,Q15750
P19387,O43432
Q14686,Q8TAT6
Q9NPF4,Q9Y5Z7
P09923,Q9BYV9
Q15007,Q9GZR7
Q5H8C1,Q16719
Q9BW27,Q15653
A8MT19,P48594
P23219,Q8WVM0
O43524,O14773
P0CG30,O00451
Q5FVE4,Q92889
Q96GY3,Q16613
Q9NQP4,Q9Y6X2
Q8IW35,P14543
Q5TKA1,Q9P212
Q8N3L3,P11277
Q96BH1,Q9Y221
Q9NS40,Q96HY6
P09471,P42285
P07858,Q6UWM9
Q8TCG1,Q5TKA1
Q16236,Q96A70
P46013,Q8TBA6
Q9P2G9,P17931
O75616,Q9HB71
Q9P2N7,Q9HBM6
O15116,Q8NE01
Q9Y2D4,Q9Y266
Q9NPR2,Q86US8
Q8IZD4,O14757
Q8N448,Q2MKA7
P49336,Q5FYA8
P62633,Q8IY45
Q9Y6J0,Q9NQ33
Q96A72,Q9BYX4
Q8WVK7,Q8TB40
Q9UBP5,Q13523
Q16401,Q9NVF7
O14986,Q5THJ4
Q9Y6W5,P25391
O15027,Q96C03
Q3MII6,Q8N2Z9
Q14194,P55283
Q6VY07,Q13409
Q9Y5L4,P31947
Q13217,Q96FX2
P41143,O14793
O15409,Q7RTP6
Q8WV16,P07766
Q06413,P49454
Q02241,A0A1W2PR19
P47872,P31629
O15127,O43290
Q00535,Q00839
Q13444,O94906
P49238,Q9BX26
P98155,Q8N4T8
P35249,P49023
Q6PIZ9,Q9UP52
Q01196,O15259
P55084,Q9Y305
Q15543,Q8WUI4
P48509,P49798
P49959,Q9H0M0
Q8NA19,Q92870
P15309,O43837
Q2TBA0,Q8TE76
Q6SA08,P45877
Q14831,Q13487
A6NH21,Q9NSE4
Q01740,Q969Z4
Q9Y5G6,P24928
Q8IUD2,Q9H5U6
Q9ULK0,Q13505
Q02223,Q9UKM7
P48735,P50151
Q9NWW0,Q9H4L4
Q9Y2I7,Q6WKZ4
Q7Z553,P05546
Q9H2K2,Q9NSK0
P35398,O95803
Q5SY80,Q08043
P27707,P54252
Q96T60,P21399
P49682,O00429
P01116,Q9UL52
P10721,Q9NPQ8
O15111,O43719
Q12905,Q9BVI0
Q9NSE4,Q9H6Z9
O43566,O95302
Q14019,Q6P179
Q9NPJ6,P54687
O60756,Q6P2P2
Q3SXZ7,Q96F07
Q86YJ7,O76081
O75106,Q96MT7
Q86W92,Q9UPS6
P22557,P49356
Q14807,P51854
Q13237,Q99819
Q8IXH8,P48729
Q9UKY1,Q15650
Q99973,P62166
P00750,Q9H5V8
Q7Z392,Q9UH92
Q9Y2T3,Q9BRQ3
P25103,P20226
Q9GZX5,Q06546
Q99728,Q9NQW1
Q9NX02,O43156
P21399,Q9HAU5
Q9UJY5,Q8N8A6
Q5JTC6,P11172
Q9H3S1,O14896
P00492,Q8N1I0
P18206,P27918
Q13485,P10275
O15550,Q9H0M0
Q07817,Q7L9L4
Q8N2F6,Q9UH90
Q13951,P78317
Q6DHV5,P84022
Q8NAT2,P28072
P32245,Q9BTX7
P62753,P06401
Q9P283,O94776
Q6PIL6,O00311
Q86Y82,Q96B02
Q08257,P49840
P51553,Q08050
Q9NYF8,P63241
Q8IWV8,P15336
P49748,Q9BZD4
Q9Y6Y0,Q96AE4
P23229,Q9Y6W5
Q9H4P4,Q9Y2H1
Q9BSJ2,Q9UNX4
P78552,P15735
Q14151,Q6NWY9
Q9NPG2,P28347
P05556,Q86YS3
P49759,O60603
Q86V20,Q9H0R4
P98160,O96019
Q13637,Q9H808
Q7L273,Q15583
Q9NNW7,Q15392
Q9P2M1,P17676
Q9NPI6,Q14520
Q9NZJ0,Q96T51
Q9NPB6,Q8NB78
Q8NHU2,P49748
Q9UFH2,Q99542
P43487,O75063
Q2VWP7,Q8N1T3
Q92786,Q8NI60
Q14574,Q06203
P0CG13,P80404
Q9BRQ8,Q08345
P21583,Q9NVV5
Q9NYY3,P81133
Q96KR4,Q5SW79
Q9BW71,P10636
O15457,P49459
P07204,P61371
Q86VS3,P31314
P84077,Q9BU61
Q9GZS3,P61960
P22314,Q9ULV3
O95059,P09629
Q9UP65,O95714
Q5BKY1,Q16819
P01241,O14786
O00512,Q9UQ26
Q9UIS9,Q8WX93
Q06481,Q9NWS6
P14780,P61956
Q9NQ48,P49840
Q8N8A2,P50395
Q9UHV8,O60318
Q8NBZ0,Q07002
P53621,Q9H2L5
Q6P1J6,Q8NCQ7
P09093,P54802
Q96LU7,O14983
Q70EK9,Q9HCN4
Q9H081,P43005
O43318,Q15424
P23921,Q15942
P63000,Q15393
P52333,Q9C0J8
P51809,Q92890
Q14135,P0CG47
O75382,Q9UHR5
P31749,Q8NCI6
P32302,P49790
Q15649,P51784
Q99487,P42658
P08581,Q00059
O95070,P22001
P52655,O43541
Q9NQL2,P46926
P03952,Q9H469
Q9Y5W3,Q9BZE4
Q9H334,P49675
Q9H9K5,Q9H6Z4
O60506,P09972
O95863,Q9NVN3
P63208,Q96RS0
Q96FC7,Q9Y458
P51668,P29144
Q01130,P85298
Q969T4,Q8N3S3
Q9UJW3,P48552
P29459,O75056
P15018,Q9Y4W6
Q9GZN1,O60477
Q9NWU1,Q06124
O60516,Q9BQ15
Q9NPE3,Q9Y6B2
Q8IWV8,Q13574
P06133,Q8N1L9
Q69YN4,Q68CR1
Q9UJW0,Q15014
P16444,Q14164
P51911,Q96P48
P80098,P17081
Q96EK6,Q5RKV6
Q96EP0,Q9Y5H2
Q01344,P48546
Q9H0F6,Q96J02
Q9UK22,P24046
O75821,Q9UPN3
Q9P0K7,Q9BVC3
P00734,P17948
O75363,P32418
Q49AM1,P55884
Q96DB2,O75147
Q8TDX7,Q03060
Q4KMG0,Q16589
Q15326,Q5SW96
O60885,Q9P2S6
Q8N143,Q92572
Q8WWN9,A6NH21
Q86Y38,P42765
Q7Z2Z2,Q96GJ1
Q9NX02,Q06830
P49619,P46019
Q15646,Q9ULD6
Q5T4S7,P50914
Q8WX92,P42768
P08138,O15527
P47869,Q8WU20
Q14524,Q9Y234
P49639,Q9Y4A8
Q9H2G9,Q3SXY7
Q15569,Q9Y3C8
P08754,Q9BRQ3
Q8N187,O75335
Q03468,Q9Y5K2
Q12851,O95977
O14910,Q9NX08
P01009,Q9UKI2
O95630,P35916
Q13464,Q15051
Q8NBE8,P10114
Q93062,C9JFL3
Q9Y6X2,Q92845
Q15051,Q9Y2D1
Q96JJ3,P52565
Q99835,Q9H845
O95522,Q2QGD7
P12544,Q00536
Q9Y6D6,O15514
P50151,Q9UQQ2
Q14397,Q9P0J0
P01112,Q6P1J6
Q9BW71,Q8NDH2
Q96NJ5,P36954
Q96L14,Q93009
P19440,P36897
P13612,Q9Y2I2
Q13077,Q9HAT2
P25092,P08514
P26378,Q2TBF2
P10147,Q05923
P20701,Q5T7W7
Q4ZG55,Q8NFZ0
P09651,Q71SY5
P24941,P37840
Q9UBC5,O75909
O43913,P05231
P42772,Q9Y5W8
Q6PJ61,P55081
P32121,Q9Y587
Q16637,A0PJY2
Q14721,P00747
Q92835,P20963
Q16602,Q8WW01
Q08999,Q13164
Q14032,Q8NCS7
Q69YH5,Q96LK0
Q8NI22,Q6PL18
Q96Q42,P08133
Q9UKA1,P36543
O75581,Q9UBR1
Q9UJ41,Q969S3
Q96BT7,Q16644
P48444,P16452
Q9BZL4,Q9UQP3
P09488,P15923
Q9H269,P78540
Q9Y5Q5,P20648
O75293,Q7RTM1
P40259,Q13617
Q9UKF5,Q3SY77
P62701,P02751
P31994,Q9Y3C5
Q9P0N9,P51168
P05546,Q9UJV9
P49796,Q09470
Q96IY1,Q9NRV9
P36954,P27540
Q96EK6,Q96B67
Q9P2K8,P20794
Q92904,Q9BSU1
O00206,Q9H6R0
O60880,P25963
Q68EM7,P20366
O96011,Q15382
Q49AN0,P41238
Q9H6R7,Q9UBU7
Q9Y2V3,P41146
Q13347,O43187
Q9Y265,Q9NPF4
O75900,P05113
A3KMH1,O15321
P35249,P01112
P22570,O75832
Q9Y3A3,P20618
Q8N5M4,Q9UBC5
Q9H9F9,Q9UQ88
P09683,P62495
P43243,Q8NA19
O96017,Q15311
Q8TD19,Q8NCW6
Q5T6S3,Q13526
Q9Y228,Q4G0P3
Q9Y2X0,P14373
P13501,Q9UQ84
Q9NQS7,P20963
P13765,Q13261
O75969,P20700
Q16555,Q15036
Q6UX82,Q9BRG1
Q15642,P52434
P21589,Q13426
Q96J92,Q9BVM2
Q9Y5R4,Q01968
Q15645,P06702
Q8N1F7,Q86VB7
O75616,Q969R8
Q8IY18,Q9UKC9
Q7L8J4,P08253
Q7RTU9,P56589
O14893,P14415
Q13591,P17181
Q9H7F0,P19086
O75145,Q86SE9
P78363,P06746
P43026,O95340
P43699,P01042
O15527,Q13362
Q9BQ52,P37268
Q8NA72,Q96JM3
O75969,Q8N2C7
Q8TE23,Q96LI5
P62834,Q6XPS3
Q6SPF0,P01100
P32942,P98160
P55795,P52803
Q8TF17,Q14677
Q9BXI6,Q6UWM5
Q8WXI2,P62244
P33240,Q15762
Q86WH2,P43250
P24522,Q86UE6
P49765,Q6V1P9
Q9BRX8,Q9UKV8
Q9BTW9,Q9Y5Y6
Q08334,O15514
Q7L1T6,Q14451
Q96JD6,Q6PD62
P54819,P29508
P56282,P02786
P02647,P52566
Q02930,Q93074
Q96PK6,P82979
Q96I25,O15550
P19532,Q9UJW9
Q86U06,Q92736
Q9UK80,Q9HBG6
Q9H8Y5,O95347
Q14296,Q9BRX5
P06703,P30990
Q1AE95,Q6ZTQ3
Q9BRB3,Q9H0W9
P49419,Q96LU7
Q13023,Q7Z6B0
Q96T37,Q9UNF0
P56159,Q9Y3C7
O14519,Q9H869
P08572,Q66GS9
Q02156,O43707
Q13285,Q8TEU7
Q8WUJ3,Q8NCW6
Q12947,Q8IY85
O43474,Q9ULC4
Q14562,Q9UBR1
Q5MJ70,Q9UGK3
Q8TBZ2,P28702
P61224,Q15063
Q9Y4K3,Q9H4E7
Q86XX4,Q8TD84
P62166,Q14168
Q8WWW8,P50542
Q6IE36,P09972
Q16512,Q9P2F5
Q86WA6,P14598
Q9HAU4,P0CG13
P43146,Q9NQT8
Q8TDU9,Q9Y4D8
P31749,P11712
Q13315,Q08050
P17947,Q7RTU9
P38159,Q15475
P04350,O15162
Q05513,O75695
Q8N807,Q96CS2
P62879,P19367
Q13797,Q14188
P56945,P43351
Q15785,Q15696
P30154,Q68CP4
Q86U38,P54819
Q16531,O43896
O96018,Q12891
P06241,Q8NBW4
O15066,Q9NUX5
Q4VXA5,Q9UBF8
Q9H2S9,O00767
Q99523,Q5T3J3
Q86VN1,Q9H7D7
O95759,Q99418
Q2TBA0,P98196
O60880,Q7RTN6
Q96FX2,Q9H5I5
O95819,Q15008
Q8NEG7,P49137
Q6P2P2,Q86VZ5
P12814,P20839
P12268,Q96A65
Q12923,Q9UBL9
Q96LK0,A1A5C7
Q9UJS0,A8K7I4
P26440,P07911
O43290,Q5T848
O60641,Q9Y508
Q8IZ40,Q99062
Q8IUZ5,Q92481
Q6AI08,Q56A73
Q12934,Q92556
P61266,P58753
Q9Y2L1,Q15038
O60675,Q8NC69
P04626,Q96SW2
Q13873,Q6NXP6
Q9BXT5,P21817
Q96K83,Q9BT78
Q14410,O60330
Q4KMG0,Q8WXQ8
O00451,O60739
Q12968,Q8TEA7
Q9BRB3,P11908
O43542,Q6UX41
P16410,O75317
Q9Y496,Q9HBH7
Q96B36,Q9UKY4
Q12791,A0AUZ9
P43681,Q9Y624
Q96EF0,P36543
P78543,P52565
Q9Y283,Q12906
Q13326,Q8N1T3
Q9Y6A1,O95498
Q2M1K9,Q9UKN8
P17252,Q8WTV0
P42680,Q9H939
Q9Y646,Q9P2S6
Q13285,P51946
A3KN83,O94985
Q9H3U1,Q10713
Q9Y698,Q9H2V7
Q5KSL6,Q9HCS7
P0C0L5,P09848
Q9NPC8,Q9C035
O95631,Q13496
Q9HB19,A0AVI2
Q15155,P09681
O95758,Q12923
O00487,Q9Y2U5
O15296,P51172
Q9UKP3,P52198
Q9Y2T2,Q13951
Q01518,Q96G21
Q15155,Q9NQG5
Q96EF6,O00192
P10599,Q9H2P0
Q9NV23,P20648
Q8TEW0,Q9Y566
Q9BWN1,Q8NGV0
Q8IXQ6,Q8NHM5
Q8WVZ9,Q9H0C5
P05455,Q99714
P34998,Q13480
P27707,O95704
P55036,Q16611
P40189,O00566
Q8TAE8,O00566
Q7Z6J8,P62495
P02788,P41180
Q8WXE9,P61981
Q7Z6M1,Q8N5M4
Q13387,Q9P2W9
P25440,P06730
P13497,P35225
Q4VNC0,Q6V1P9
Q06413,Q92772
A6NIE9,Q8IY63
Q9UH73,P51671
P41091,Q9BYG3
P55316,P26447
Q12834,P29322
Q9NTG1,Q09328
O43307,Q9UJ83
P49795,Q9UQ80
P51170,Q15654
P09848,P43320
P57078,Q86U70
Q8IYS1,Q9Y597
Q96I59,Q8WVM8
Q86TG7,Q5JSJ4
P45983,Q04756
Q9NZL9,Q96C45
O43633,Q9UH65
P52434,Q9UDX3
Q9UKL0,P47224
Q9NRD5,O43196
Q76N89,Q9UIS9
P25705,P09493
Q6IEE8,P51809
P09874,P54315
O43395,Q9Y2L9
Q13474,P19388
Q9BTE3,Q09328
P32004,Q5S007
P18075,O15519
O00178,P48681
P56377,P52907
Q9UBN7,Q9NT68
P48643,Q92572
O75030,Q04724
Q15054,P61916
P18465,Q9Y2R2
Q96CV9,A1A5C7
Q9UJY5,Q6PIU1
Q6ZNB7,P05423
Q6UXG2,Q13133
Q5VV67,Q14C86
P62829,Q9GZU2
Q9UNN8,O14983
Q96A47,Q96EE3
Q92664,Q8TEW0
O00767,Q6UWH4
Q9NRA1,P25789
O75815,Q13613
P06307,Q12841
A0A087X1G2,Q9ULD6
Q8N122,Q99732
P35221,O43895
P06730,Q8IVW4
Q16849,Q9H808
Q70EL2,O43542
P49903,P11586
P56645,Q99959
Q9P2W3,Q86Y13
P22102,Q15645
P38919,Q16629
Q9BUH8,Q01718
O75864,P12273
P21854,P61923
Q8IVW4,Q86TC9
Q7Z2W7,Q9P2I0
Q5FWF4,P16615
O60423,P00374
Q9BZA7,Q9HC56
P04004,Q9NRG4
Q13349,P35228
Q13829,O75643
Q13510,Q6ZN30
P29323,Q14558
Q3V5L5,Q8N6C5
Q96JA1,P00736
Q13889,Q92817
P52292,Q0P651
Q9BU61,Q9Y234
Q99459,Q9UKT7
P19438,P23763
Q53EL9,P20333
